SMILES,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,LABEL
Clc1ccc2N(Cc3ccccc3)C(=O)C(=O)c2c1,12.01120984504913,-0.49896321491559603,12.01120984504913,0.38280659486016666,0.7874158257195335,271.70300000000003,261.62299999999993,271.04000623999997,94,0,0.2992863314475062,-0.30033709409904863,0.30033709409904863,0.2992863314475062,1.0,1.736842105263158,2.473684210526316,2.000531150053885,667.100721354104,13.405412915006313,9.967583584140467,10.723512530158922,9.164703797946448,5.862942753314091,6.240907226323319,4.367491320368339,4.8039271008403235,3.1169287326432444,3.352025835430983,2.195651326680281,2.367754350633149,-2.13,32273.610974756088,11.93232670527069,4.517778417634079,2.0206950036763427,114.96363661239418,4.899909730850478,0.0,0.0,0.0,11.690424675716445,0.0,9.589074368143644,0.0,0.0,0.0,41.932775232540564,23.762552697081826,5.022633313741326,17.795594172293132,9.589074368143644,28.97875084063252,0.0,0.0,0.0,6.544756405912575,4.899909730850478,64.6804728448282,0.0,0.0,4.899909730850478,5.687386274683562,0.0,11.600939890232516,11.690424675716445,11.339293589984397,0.0,15.921440167465814,48.53093654769288,5.022633313741326,0.0,0.0,37.38,11.690424675716445,9.589074368143644,0.0,0.0,22.81822748603446,5.563451491696996,4.899909730850478,18.19910120538483,30.33183534230805,0.0,11.600939890232516,0.0,5.862253230731465,25.400152588813302,0.4596862139917701,1.989013133030991,-0.9911566200554298,14.502228324236203,0.0,0.38893424036281177,0.0,0.06666666666666667,19,0,3,0,1,1,2,0,2,2,0,4,2,0,0,0,3,3.0695000000000014,73.41450000000002,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive
Ic1ccc2N(Cc3ccccc3)C(=O)C(=O)c2c1,12.05184476568405,-0.44365457294028743,12.05184476568405,0.4125489606953894,0.6077978498675959,363.1540000000001,353.0740000000001,362.97562655999997,94,0,0.29928604686230914,-0.30033761794825975,0.30033761794825975,0.29928604686230914,1.0,1.736842105263158,2.473684210526316,2.000531150053885,667.100721354104,13.405412915006313,9.967583584140467,12.12508187531679,9.164703797946448,5.862942753314091,6.941691898902253,4.367491320368339,5.613123539555147,3.1169287326432444,3.787919835969333,2.195651326680281,2.686850905741677,-1.69,32273.610974756088,12.34924601228129,4.770068368061581,2.1613601549910717,123.92220850655616,4.899909730850478,0.0,0.0,0.0,11.690424675716445,0.0,9.589074368143644,0.0,0.0,0.0,30.33183534230805,46.35342332414988,3.5701822710653963,17.795594172293132,9.589074368143644,39.96868157746806,0.0,0.0,0.0,6.544756405912575,4.899909730850478,63.22802180215226,0.0,0.0,4.899909730850478,5.687386274683562,0.0,22.590870627068057,11.690424675716445,11.339293589984397,3.5701822710653963,15.921440167465814,48.53093654769288,0.0,0.0,0.0,37.38,11.690424675716445,9.589074368143644,0.0,0.0,17.795594172293132,9.133633762762392,0.0,10.966276799312087,42.46456947923127,22.590870627068057,0.0,0.9574639917695476,2.138969626693653,25.551404793398838,0.0,2.2242131330309904,-0.8562035336356768,15.174582827744912,0.0,0.4295691609977321,0.0,0.06666666666666667,19,0,3,0,1,1,2,0,2,2,0,4,2,0,0,0,3,3.0207000000000015,81.12150000000001,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive
O=C(Oc1cccnc1)C2=Cc3ccccc3OC2=O,11.968599300831443,-0.7662008692365834,11.968599300831443,0.14578420256991698,0.5264538965761388,267.24,258.16799999999995,267.053157768,98,0,0.35056882844331083,-0.4221015566953273,0.4221015566953273,0.35056882844331083,1.15,2.0,2.8,1.9918373063586825,823.9011669710098,13.94938298937633,10.276359180062045,10.276359180062045,9.737183443017884,5.889860125121457,5.889860125121457,4.063605413752652,4.063605413752652,2.7062812092498882,2.7062812092498882,1.7737353660561765,1.7737353660561765,-2.9499999999999993,52509.54495691641,12.102762105524212,4.968365045903219,2.286012549991248,112.9961582062428,9.154013890853395,16.895983466623143,0.0,0.0,0.0,11.594891607029837,4.9839785209472085,9.589074368143644,0.0,0.0,18.19910120538483,24.26546827384644,11.583067786077873,6.196843571613076,13.948551074925216,16.938549644058888,0.0,4.9839785209472085,0.0,0.0,0.0,70.84183161730424,0.0,5.749511833283905,10.362449272878036,0.0,5.749511833283905,0.0,10.953283808899059,0.0,0.0,10.357988675768818,64.0699447435826,0.0,10.969244356107037,0.0,69.4,11.594891607029837,9.589074368143644,0.0,11.3129633249809,10.969244356107037,0.0,12.263210640074686,42.595045982382736,0.0,4.9839785209472085,9.154013890853395,10.14834018329554,0.0,27.57529533225646,0.6576265537079031,-0.443915606366003,-0.4976280759217264,11.613566550459588,2.946715062568237,0.0,0.0,0.0,20,0,5,0,0,0,1,2,3,5,0,5,2,0,0,0,3,2.4072000000000005,71.67950000000003,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Inactive
NC(=O)c1ccsc1NC(=O)COC(=O)c2cc(Br)ccc2N,11.925215708196859,-0.7219867514907199,11.925215708196859,0.15381815843621438,0.5248859760975929,398.238,386.14200000000005,396.97318896400003,120,0,0.3402823141197963,-0.451919932039479,0.451919932039479,0.3402823141197963,1.2173913043478262,1.9565217391304348,2.652173913043478,1.9618157830515082,775.1329139707871,16.98276318419594,11.667764590842472,14.070257710884903,10.87991785310972,6.274926357078232,7.947577437890478,4.383531952050033,6.215323558677012,2.753246210403943,4.076340911922098,1.676936212061125,2.8465899570051203,-2.3899999999999997,142314.53930163768,16.97163352656287,7.2484255198207075,4.299219696317904,143.28393176647194,21.52098651213075,5.001081976687867,6.606881964512918,0.0,11.814359458703011,5.969305287951849,9.589074368143644,4.794537184071822,0.0,11.336785877934737,15.929943897949348,29.645531044312353,10.160105790515976,11.126902983393991,19.120474506015515,55.73886277391038,0.0,0.0,5.733667477162185,0.0,17.657338045681435,45.245153543538756,0.0,0.0,16.784123558330702,10.688468251371429,0.0,27.266729775884087,24.39054671116778,9.53140013787187,0.0,20.715977351537635,34.118250560144766,0.0,0.0,0.0,124.51,24.39054671116778,14.383611552215466,0.0,16.814289258077554,9.47380149252028,11.336785877934737,12.13273413692322,17.512796907389134,0.0,21.24673250195568,16.20419790812442,5.571451573168294,4.362737310787334,34.88253313065515,4.386729196946098,11.461245763665946,-1.9605772028546646,6.225554263913023,0.0,-0.5130073696145123,0.0,0.07142857142857142,23,5,7,0,0,0,1,1,2,6,3,9,5,0,0,0,2,1.9871999999999999,90.30349999999999,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Inactive
Nc1ncccc1C(=O)OCC(=O)NC2CCCCCC2,11.809000692869741,-0.6281329785000416,11.809000692869741,0.10340396639729277,0.6496148225453817,291.35100000000006,270.183,291.158291532,114,0,0.3419063501242587,-0.4518925053830957,0.4518925053830957,0.3419063501242587,1.2857142857142858,2.0,2.6666666666666665,1.7796836908788929,496.6921389924684,15.079139501373252,12.008457281145512,12.008457281145512,10.16470379794645,7.335595299759854,7.335595299759854,5.26833671769979,5.26833671769979,3.613086650333996,3.613086650333996,2.4920116797116427,2.4920116797116427,-2.11,65754.95894811883,15.282101252716993,7.613871428590611,4.733935304012683,123.62098340109551,15.787319034968565,11.381314269532023,6.606881964512918,0.0,5.907179729351506,5.969305287951849,4.794537184071822,9.77851570501903,0.0,0.0,25.683286491704038,24.97437738277524,12.238684400761038,0.0,14.325937321943691,17.694347795138384,0.0,10.30076712495354,0.0,44.56677056670402,12.340549441675103,23.89302920023329,0.0,0.0,11.050456081168516,5.817862777835028,0.0,0.0,29.509186331911444,9.53140013787187,0.0,48.88291841332489,18.329577708536295,0.0,0.0,0.0,94.31,5.969305287951849,9.589074368143644,0.0,29.937216792544408,0.0,25.683286491704038,25.104853885926705,6.06636706846161,0.0,10.30076712495354,10.470530430962235,4.972512282690854,0.0,27.411652510164863,2.917261038674729,5.762468619794107,-0.7907366651639736,3.3139322650420224,8.200938104504122,-0.28802815570672724,0.0,0.5333333333333333,21,3,6,1,0,1,0,1,1,5,2,6,4,1,0,1,2,1.6595999999999993,78.56460000000004,0,0,0,1,0,1,0,0,0,0,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Inactive
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN4CCOCC4,13.468244022471676,-0.4747555099301797,13.468244022471676,0.03640857118318075,0.517854527865434,446.9100000000004,422.71800000000025,446.15209652799996,164,0,0.16243298490262065,-0.49278596305353384,0.49278596305353384,0.16243298490262065,1.1612903225806452,2.0,2.774193548387097,1.5078739571774324,1046.6849035998564,21.63118126525103,17.236163687353507,17.99209263337196,15.135361590784806,10.115515540858024,10.49348001386725,7.15240839557078,7.559608522311387,5.083026254841418,5.372672716505981,3.4416255033402745,3.6221681335690152,-2.6799999999999993,13732178.246809222,21.548206671462058,10.08499225416898,5.330841061237727,184.64229675297287,19.527377465406477,17.962403693645463,11.49902366656781,0.0,0.0,0.0,4.899909730850478,14.358372089569237,0.0,0.0,11.600939890232516,30.68628989677245,36.77424677534769,37.46977746617387,18.60100390907497,34.00911387483217,0.0,14.867866772744895,0.0,6.4208216229260096,51.881501256560334,47.49900957185981,0.0,11.49902366656781,14.790514511606428,15.89566410019341,11.49902366656781,11.600939890232516,61.4325794252989,4.736862953800049,5.817220841045895,6.4208216229260096,36.65915541707259,5.022633313741326,10.902924932081056,0.0,68.74000000000001,5.817220841045895,4.39041504767482,0.0,5.022633313741326,35.12785540121558,44.655078984154365,18.460054211687762,13.176164609739143,12.13273413692322,20.184655376751227,25.811528751632665,30.373687188141986,5.895463515763117,11.035060718058636,3.9656523368373766,1.3179841601243467,1.3111794738693126,8.089993046623432,2.350959873566399,5.004639048839564,1.5998250826202733,0.36363636363636365,31,1,7,0,1,1,2,1,3,7,1,9,8,0,1,1,4,4.275600000000003,118.15370000000003,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Inactive
FC(F)(F)c1ccnc(N\N=C\c2ccc(Cl)cc2)n1,12.423850032499576,-4.514619633187682,12.423850032499576,0.23144580568853024,0.6958678694696615,300.67100000000005,292.607,300.038958596,104,0,0.43303955197173855,-0.2451663355992731,0.43303955197173855,0.2451663355992731,1.15,1.85,2.5,2.054346278442308,610.844654246623,14.587575669810532,9.894950562864166,10.650879508882621,9.448508308423069,5.398804724081571,5.776769197090799,3.6848004989452887,4.121236279417273,2.194190294536719,2.4461666098762036,1.2838359123497178,1.4098240700194602,-2.1499999999999995,28576.40659901871,14.263145804163825,5.87178112071686,3.922775940001516,116.87287064161075,0.0,5.693927994848461,0.0,5.948339280986494,0.0,6.176298517443475,0.0,15.393748439004803,18.27265266876418,0.0,23.733674027155736,23.762552697081826,11.219476885354403,6.2146005795353165,13.171245143024459,23.763879750754327,0.0,9.967957041894417,5.101407525739723,6.176298517443475,5.425791397110385,52.8086917142079,0.0,0.0,5.425791397110385,19.119584424010952,0.0,11.600939890232516,16.182557621429734,6.176298517443475,0.0,11.257379486545457,41.63008643966085,5.022633313741326,0.0,0.0,50.17,11.870226512291936,13.171245143024459,0.0,5.948339280986494,5.022633313741326,17.82666213177168,6.2146005795353165,24.26546827384644,0.0,20.495155964744523,11.600939890232516,37.27155009749873,5.715061573319137,6.948350760057109,4.3341841280946625,2.0340729204841304,-0.23144580568853024,7.544117957125714,-2.088113853113179,0.0,0.0,0.08333333333333333,20,1,4,0,0,0,1,1,2,4,1,8,3,0,0,0,2,3.594800000000001,69.70270000000002,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive
[Cl-].CN(C)c1ccc2N=C3C=CC(=[N+](C)C)C=C3Sc2c1,4.7519567271352985,0.0,4.7519567271352985,0.0,0.4449854590414161,319.86100000000005,301.717,319.090996256,110,0,0.2005037452356442,-1.0,1.0,0.2005037452356442,1.0476190476190477,1.8095238095238095,2.4761904761904763,1.6133324612782668e-06,819.2799029657862,14.27565640300939,12.59195516511072,14.164380692056902,9.541713895658194,6.567597606888783,7.384094187816509,5.306775129894138,6.390552086380964,3.380396569305066,4.474201681558599,2.1584281465804027,3.1912029233755463,-1.65,40669.16285131989,15.733461415402449,5.996773366191794,3.0128985226848717,134.49767490151666,17.306942892030456,14.09534396535438,0.0,5.3572304483063045,0.0,0.0,0.0,9.559504380427024,0.0,11.336785877934737,0.0,24.26546827384644,31.91546437696116,20.787695822635122,12.407033161179976,27.240792786703665,0.0,9.559504380427024,0.0,0.0,33.09059766155924,41.75543285907597,0.0,10.571075188549761,27.239699199816574,5.687386274683562,0.0,11.336785877934737,33.174666451655966,0.0,0.0,0.0,36.39820241076966,0.0,20.787695822635122,0.0,19.14,0.0,0.0,0.0,12.407033161179976,0.0,11.210628712464722,20.62168383316027,11.336785877934737,0.0,74.06432593180872,4.9839785209472085,3.3395167233560095,1.7985648148148146,8.091473450491307,1.2070964558662973,3.328768791467205,0.0,12.82800359032502,0.0,0.0,8.239909507012682,0.25,21,0,3,1,1,2,1,0,1,3,0,5,1,0,0,0,3,-0.4970999999999972,87.68600000000004,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive
CCOC(=O)C1=C(C)N(CC=C)\C(=N\c2sc3CCCCc3c2C(=O)OCC)\S1,12.695744422207717,-0.35615513167821944,12.695744422207717,0.31424508686205344,0.4727630716469471,434.5830000000003,408.3750000000002,434.133399312,156,0,0.3497282617601611,-0.4623046552950286,0.4623046552950286,0.3497282617601611,1.1379310344827587,1.8275862068965518,2.5172413793103448,2.1787306119265484,997.2238062338474,20.965890847321376,17.078121452465105,18.711114614320557,14.010769012897685,9.858815312549202,11.491808474404655,6.642245989433854,8.703388552925421,4.759702360545173,7.105836055878546,3.4304548709167304,5.777384937459002,-2.19,3912423.6179727875,21.517227245351027,9.539120689521626,4.378253026985877,178.0580558947263,14.040825555391454,9.878229170389165,4.801402653462074,0.0,0.0,11.938610575903699,0.0,14.581479100779312,0.0,17.915721561533235,17.412805984768617,52.01794958247291,17.115831594462335,18.777215420722833,19.06280027574374,39.61326430846104,0.0,4.567099647791355,4.992404732635669,52.99925449668849,13.213763929025836,44.0314838095395,0.0,0.0,4.801402653462074,5.001081976687867,0.0,22.673571755869474,29.71947415272089,28.860125559364693,6.923737199690624,62.85331737902197,17.64736052306805,0.0,0.0,0.0,69.89,0.0,9.589074368143644,0.0,11.938610575903699,40.00160365048664,36.9406659782495,16.213933071636035,31.260280384149866,11.49083684748198,6.578935683598497,14.466130640235768,12.434530264291718,2.8325758482405305,32.25708361682342,0.6572417747963384,2.4436666118340007,-0.6757709377496528,0.0,5.790840508524386,10.42649897990592,0.0,0.47619047619047616,29,0,6,1,0,1,0,2,2,8,0,8,7,0,0,0,3,4.570120000000005,115.34000000000005,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Inactive
CCC(NC(=O)COC(=O)c1cccnc1N)c2ccc(Br)cc2,12.028839443184681,-0.6736665194340163,12.028839443184681,0.07333830067506142,0.737713534859169,392.25300000000004,374.10900000000004,391.053153536,126,0,0.34190635135688646,-0.4518923293574981,0.4518923293574981,0.34190635135688646,1.2916666666666667,2.0,2.625,1.9099012876530583,719.2756359936446,17.526733258565955,13.160288924980504,14.746285464095209,11.507239053047543,7.433478366627884,8.226476636185236,5.092234832872853,6.007910361664543,3.408643956896276,3.937309469934511,2.151152907882555,2.4154856644016727,-2.4099999999999993,228296.47780412735,17.936300597619358,8.444350759568733,4.791247041683624,148.09168790874367,15.787319034968565,11.381314269532023,6.606881964512918,0.0,5.907179729351506,5.969305287951849,4.794537184071822,9.77851570501903,0.0,0.0,34.98641523456319,36.249741388469445,10.66956308744549,6.041840829147961,14.325937321943691,33.624291693087734,0.0,10.30076712495354,0.0,19.386399651764595,12.340549441675103,58.19466848160914,0.0,0.0,11.050456081168516,5.817862777835028,0.0,15.929943897949348,23.467345502763482,9.53140013787187,0.0,35.30783981923041,47.06776549821515,0.0,0.0,0.0,94.30999999999999,5.969305287951849,9.589074368143644,0.0,29.937216792544408,0.0,16.456992630455417,12.263210640074686,6.06636706846161,31.18920547353706,26.230711022902888,10.470530430962235,5.960575985219779,3.375973582636607,27.742414779181694,2.845538627488032,6.728940553781616,-0.9747907329312904,10.617689214944424,2.1941996643060855,1.5927916587063864,0.0,0.23529411764705882,24,3,6,0,0,0,1,1,2,5,2,7,6,0,0,0,2,2.850600000000001,94.24860000000001,0,0,0,1,0,1,0,0,0,0,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Inactive
Nc1ccccc1c2oc(nn2)C(=O)NCc3ccnc(c3)N4CCOCC4,12.352993710033754,-0.4463080540858313,12.352993710033754,0.11045191617612216,0.6389342980606105,380.40800000000024,360.2480000000001,380.1596885,144,0,0.30861717118494597,-0.4121088332039114,0.4121088332039114,0.30861717118494597,1.1785714285714286,2.0,2.8214285714285716,1.4031249117820244,967.5626338272159,19.34672421487486,15.16793531284117,15.16793531284117,13.70350993820667,8.947295239754933,8.947295239754933,6.304004505085415,6.304004505085415,4.408502176449159,4.408502176449159,2.909473287085448,2.909473287085448,-3.46,4579279.134588646,17.929145991649303,8.051760740833897,3.9369190153967915,161.07579372017133,25.10437970287239,5.817862777835028,0.0,5.890723922025908,0.0,11.797903651377414,4.794537184071822,4.9839785209472085,0.0,10.197363616602075,12.13273413692322,29.828919765543436,31.518499064034366,18.777215420722833,13.948551074925218,17.412428781870098,0.0,20.498130741555613,0.0,6.544756405912575,36.93685394886365,54.049221396105644,0.0,11.454175413722904,15.950365812018994,11.50524905251859,0.0,0.0,47.39179860775177,11.281619359712625,0.0,16.248712597794725,47.012196919436086,0.0,11.454175413722904,0.0,119.39999999999999,5.907179729351506,4.794537184071822,0.0,11.781447844051817,31.00935810131897,24.470827081357175,0.0,18.3295777085363,24.26546827384644,25.39804047240609,14.887681368015581,10.834024516451613,0.0,18.907558893804733,10.518151224398693,7.930685953804008,0.5232799404079175,10.91757919344175,1.7314170836812433,3.3039698606767125,0.0,0.2631578947368421,28,3,9,0,1,1,1,2,3,8,2,9,5,0,1,1,4,1.4803999999999997,102.58560000000003,0,0,0,1,0,3,0,0,0,0,1,1,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Inactive
COc1cc(\C=C\C(=O)N\N=C\c2ccccc2O)cc(c1OC)[N+](=O)[O-],11.823907076719577,-0.6017924241886741,11.823907076719577,0.003360810364396727,0.33350560020534065,371.34900000000016,354.2130000000001,371.111735264,140,0,0.31497050353451966,-0.5072738463270976,0.5072738463270976,0.31497050353451966,1.2592592592592593,2.0,2.6296296296296298,2.124288486033688,907.9651282696551,19.81119030894213,14.579034661525824,14.579034661525824,12.955927458031292,7.654446215977381,7.654446215977381,5.159050653699917,5.159050653699917,3.42060232759388,3.42060232759388,2.168172902424639,2.168172902424639,-3.88,910077.6481872752,19.444799441157947,8.994816215080869,5.047360798839116,154.23968970321292,14.580253302440804,5.749511833283905,5.749511833283905,5.749511833283905,5.907179729351506,5.687386274683562,14.908855452837393,5.425791397110385,5.101407525739723,0.0,12.13273413692322,29.838572803915707,17.705838666992488,25.35750671090805,24.298101535330293,23.885186690404264,0.0,5.425791397110385,5.101407525739723,0.0,14.219595082555067,63.715443769763105,0.0,17.248535499851716,14.899517304710482,5.687386274683562,17.248535499851716,0.0,36.371213835100264,4.794537184071822,10.114318268765572,11.126902983393991,47.57563004334326,0.0,6.076020106833881,0.0,123.29000000000002,10.830490778169176,20.0153828476781,0.0,22.935921774535277,11.126902983393991,6.076020106833881,44.70931697430909,18.19910120538483,0.0,10.527198922850108,9.473725907600098,10.092983552581037,0.0,22.391914662063677,24.49827397307258,2.7932164828430373,-0.3578801179873017,9.26092111646786,3.828664218544269,0.0,2.6585727790815064,0.1111111111111111,27,2,9,0,0,0,2,0,2,7,2,9,7,0,0,0,2,2.4811000000000005,99.07790000000003,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive
